id,supplier_id,invoice_id,prod_id,product_name,quantity,discount,total_amount,account_id,account_name,account_address,user_id,user_name,employee_name,city,region,area,area_id,creation_date,created_at,branch_code,Global_Account_ID
4157910,72,125,107390,دولسيل 2م,2,37.0,60.48,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157904,72,125,706499,فلوبادكس4مجم,1,27.0,70.08,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157900,72,125,710933,كاندلكان16م,2,26.0,88.8,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157888,72,125,706409,فاستافلام50م,6,42.0,125.28,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157898,72,125,710994,داباجليف10 م جديد,1,27.0,129.94,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157909,72,125,710613,توينزول قطره,2,30.0,130.2,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157893,72,125,709722,نوستيفيكس,3,30.0,142.8,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157895,72,125,706159,سيرباس 50م جديد,2,30.0,142.8,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157915,72,125,710646,ايموكسكلاف642 شراب,3,32.0,148.92,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157891,72,125,711441,اميبريد50م,2,31.0,153.18,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157889,72,125,109203,هاى فريش,3,30.0,157.5,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157890,72,125,107232,ازروليد 3قرص,5,40.0,189.0,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157908,72,125,709931,بولى فريش ادفانس,2,23.0,192.5,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157914,72,125,709162,ايرالونير 25مجم,2,28.0,195.84,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157897,72,125,108501,تارج 40م,2,25.0,225.0,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157899,72,125,111595,فاكتو مرهم,5,14.0,326.8,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157902,72,125,711017,بريدوكاين30جم كبير,10,32.0,374.0,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157907,72,125,105401,اوكتاترون 20ك,4,29.0,383.4,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157894,72,125,709691,سيبروديازول ق,4,30.0,414.4,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157905,72,125,105101,كلاريتين شراب,10,33.0,415.4,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157896,72,125,710517,ليمتليس اوميجا3,3,20.0,552.0,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157903,72,125,701627,اسبوسيد اطفال,30,30.0,735.0,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157913,72,125,106797,كونترولوك 40م,5,21.0,742.6,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4157906,72,125,710248,انسولين توجيو اقلاااااااااام,3,25.0,965.25,291,صيدليه الرفاعي كفر,مساكن كفر طهرمس,2,MENESI,MOSTAFA,الجيزة,القاهرة الكبرى,كفر طهرمس,107.0,2025-12-31 14:27:02,2026-04-19 10:17:52,007,GLB_0580
4158345,72,128,710453,ناتريلكس اس ار,1,22.0,42.9,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158349,72,128,103168,اوتريفين كبار,4,30.0,67.2,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158347,72,128,712115,اكساميد10,1,23.0,90.09,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158346,72,128,712325,بايولجام100 60مجم,1,47.0,101.76,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158351,72,128,111709,ايراستابكس بلس 40م,2,27.0,140.16,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158344,72,128,710951,اتور 20,3,31.0,163.53,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158350,72,128,709662,شوجرلو بلس50 1000م,2,24.0,207.48,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158348,72,128,107174,كليكسان 80م,2,22.0,650.52,5710,احمد ابوحمد مخزن البراء,,2,MENESI,SARA,,,,,2025-12-31 14:36:23,2026-04-19 10:17:52,,GLB_0581
4158369,72,134,108718,فيتاستريس,1,23.0,49.28,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158352,72,134,100145,برونشيكم شرب,1,24.0,52.44,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158357,72,134,106888,ستيميولان 800م,1,29.0,55.38,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158370,72,134,105891,فيتامين هـ 400م,2,36.0,64.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158359,72,134,104488,تريفستال ريتارد 50م,2,26.0,70.3,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158362,72,134,706215,فنتوكف خالى,5,26.0,92.5,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158366,72,134,104281,تينورمين 100م,2,22.0,93.6,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158356,72,134,107407,ماكسيلاز شراب,3,23.0,131.67,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158354,72,134,710009,لوبريكف شراب,5,35.0,146.25,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158360,72,134,709792,جلوكوفانس 500 5,3,24.0,168.72,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158365,72,134,100601,يوريبان ق عادي,5,31.0,186.3,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158371,72,134,710517,ليمتليس اوميجا3,1,19.0,186.3,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158355,72,134,109905,تافاسين 500م,3,23.0,207.9,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158361,72,134,109422,دلتارينو سبراي,10,30.0,210.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158358,72,134,104497,تريبتزول25م,10,29.0,234.3,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158364,72,134,711013,كوجيكس اكياس,2,26.0,266.4,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158367,72,134,108344,زيثروكان 200شرب,7,31.0,299.46,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158368,72,134,702033,سيالس20م4ق,1,18.0,388.68,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158363,72,134,105401,اوكتاترون 20ك,5,28.0,486.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158353,72,134,701979,امبيزيم جى,10,30.0,714.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 14:55:53,2026-04-19 10:17:52,003,GLB_0582
4158381,72,135,111312,اليكاسال مرهم كبير,1,30.0,35.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158390,72,135,109948,نيوزوليد 600م,1,30.0,36.4,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158383,72,135,104619,فنتولين شراب,2,18.0,39.36,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158373,72,135,107118,بانثينول هيبتاااا جلد ازرق75ج,1,39.0,42.4,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158375,72,135,710956,لاميفين كريم,5,32.0,61.2,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158384,72,135,701339,فنتال كومبوزيتوم,1,23.0,61.6,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158372,72,135,709419,بانثينول هيبتاااا للشعر165ج,1,39.0,90.89,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158388,72,135,100780,ريسبيردال 1م شرب,1,18.0,112.34,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158378,72,135,712332,اربيبرازول5م,2,32.0,130.56,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158385,72,135,709958,بولى فريش اكسترا,1,26.0,136.9,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158379,72,135,108183,اريثركس 200م,2,24.0,142.88,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158377,72,135,711804,ببتك كير,1,28.0,165.6,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158380,72,135,711533,ازموراب40م,2,35.0,179.4,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158382,72,135,107675,انتودين 40م,3,30.0,195.3,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158376,72,135,700212,هاى بيوتك ان 600شرب,3,27.0,201.48,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158387,72,135,110892,لوسيدريل 500م,2,28.0,216.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158389,72,135,108560,زيثرون شرب15مجم,5,28.0,226.8,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158391,72,135,707954,فيلداجلوز50 1000,10,30.0,1029.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158386,72,135,108950,كونفنتين 400,10,28.0,1080.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158374,72,135,707970,رانى فوار 6 كيس,60,45.0,1386.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:02:09,2026-04-19 10:17:52,003,GLB_0582
4158395,72,137,110934,بنداكس ش,2,41.0,46.02,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:09:57,2026-04-19 10:17:52,003,GLB_0582
4158397,72,137,109524,ايفاستين شراب,5,36.0,89.6,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:09:57,2026-04-19 10:17:52,003,GLB_0582
4158393,72,137,9,اتكوجليفلوزين10م,1,27.0,131.4,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:09:57,2026-04-19 10:17:52,003,GLB_0582
4158392,72,137,712655,لاروسوزيت10 20م,1,26.0,146.52,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:09:57,2026-04-19 10:17:52,003,GLB_0582
4158396,72,137,712233,ايزواكنتين20م,1,32.0,204.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:09:57,2026-04-19 10:17:52,003,GLB_0582
4158394,72,137,711268,انهالكس 30ك,2,30.0,581.0,891,صيدليه حنا,شارع مسجد الاخلاص متفرع من شارع الاقصر المنيره الغربيه,2,MENESI,SARA,,,,,2025-12-31 15:09:57,2026-04-19 10:17:52,003,GLB_0582
4160858,72,138,109987,كيماجرا 100م,5,63.0,33.3,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160845,72,138,709680,لايس نقط,5,32.0,51.0,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160850,72,138,107008,الليربان شراب جديد,3,27.0,72.27,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160847,72,138,712470,كريللا لوشن,3,21.0,73.47,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160855,72,138,100780,ريسبيردال 1م شرب,1,18.0,112.34,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160846,72,138,100275,بروستريد 5م,1,34.0,120.78,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160849,72,138,111596,البوثيل لبوس,3,28.0,138.24,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160852,72,138,706192,كوليروز 10م,2,31.0,140.76,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160857,72,138,106228,فيروجلوبين شراب,2,26.0,148.0,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160853,72,138,710002,ايمباكوزا10مجم,1,26.0,177.6,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160860,72,138,106957,ليفوكار ك,2,28.0,185.76,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160848,72,138,710258,اليمبوسيس2 5م,1,25.0,186.19,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160856,72,138,711009,زيثرون500م3قرص,5,28.0,226.8,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160861,72,138,711907,باوريكتا اقراص,10,54.0,266.8,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160844,72,138,707315,جابيماش 300 م,5,46.0,307.8,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160851,72,138,710585,كلوبكس 75,3,26.0,333.0,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160862,72,138,700657,نازوكورت بخاخ,3,20.0,362.4,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160859,72,138,710266,كيتولاك امبول,10,35.0,390.0,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160854,72,138,105780,بيبرا 20م 206ج انتبه,3,36.0,395.52,887,صيدليه كريم,تقاضع شارع العروبه مع ابووضاح بجوار مستشفي الرحمن,2,MENESI,SARA,القاهرة,القاهرة الكبرى,العروبة,37.0,2025-12-31 15:12:44,2026-04-19 10:17:54,004,GLB_0583
4160873,72,141,712673,دياسمكت اكياس,5,37.0,66.15,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160867,72,141,706064,اوفيوسيديك قطره,5,28.0,100.8,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160872,72,141,711925,بينوكس نقط جديد,10,34.0,151.8,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160876,72,141,710260,نيفيكسال فورت,5,28.0,158.4,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160868,72,141,110216,اوركادوكسولين ثلاجه,10,32.0,183.6,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160875,72,141,706162,ميدودرين1 نقط ن,4,20.0,214.4,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160863,72,141,700626,جاتيستار قطره,5,28.0,223.2,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160870,72,141,711889,فورتيموكس بلس,10,28.0,280.8,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
4160877,72,141,110083,هيستازين 1 نقط,14,26.0,300.44,186,صيدليه نشوي,,2,MENESI,SARA,,,,,2025-12-31 15:33:45,2026-04-19 10:17:54,003,GLB_0584
